date,标普500指数,道琼斯工业平均指数,纳斯达克综合指数,香港恒生指数,中国上证指数,中国深证指数,沪深300指数,上证50,中证500,上证红利,中证红利,日经225指数,韩国KOSPI指数,MSCI新加坡指数,MSCI加拿大指数,MSCI欧盟指数
2018-01-12,2786.24,25803.1895,7261.0601,31412.54,3428.94,11461.99,4225.0,3018.6,6399.37,3117.06,4974.83,23653.82,2496.42,1882.28,2096.9,126.26
2018-01-15,,,,31338.87,3410.49,11307.46,4225.24,3048.81,6253.38,3109.71,4956.67,23714.88,2503.73,1889.84,2103.41,126.08
2018-01-16,2776.4199,25792.8594,7223.6899,31904.75,3436.59,11386.91,4258.47,3063.86,6301.13,3137.04,5027.23,23951.81,2521.74,1898.11,2094.62,126.3
2018-01-17,2802.5601,26115.6504,7298.2798,31983.41,3444.67,11303.97,4248.12,3076.18,6267.46,3140.63,5020.78,23868.34,2515.43,1893.36,2097.75,126.17
2018-01-18,2798.03,26017.8105,7296.0498,32121.94,3474.75,11319.91,4271.42,3106.55,6286.8,3168.76,5061.05,23763.37,2515.81,1880.93,2093.62,126.4
2018-01-19,2810.3,26071.7207,7336.3799,32254.89,3487.86,11296.27,4285.4,3117.82,6272.38,3181.03,5058.98,23808.06,2520.26,1897.36,2101.02,127.09
2018-01-22,2832.97,26214.5996,7408.0298,32393.41,3501.36,11513.08,4336.6,3130.33,6347.64,3201.89,5108.9,23816.33,2502.11,1901.64,2100.14,127.56
2018-01-23,2839.1299,26210.8105,7460.29,32930.7,3546.5,11555.25,4382.61,3176.5,6355.0,3257.17,5169.57,24124.15,2536.6,1917.95,2100.4,127.76
2018-01-24,2837.54,26252.1191,7415.0601,32958.69,3559.47,11607.57,4389.89,3180.33,6394.3,3265.14,5177.35,23940.78,2538.0,1928.9,2089.25,126.93
2018-01-25,2839.25,26392.7891,7411.1602,32654.45,3548.31,11552.56,4365.08,3157.46,6382.72,3251.4,5156.28,23669.49,2562.23,1909.32,2079.06,126.17
2018-01-26,2872.8701,26616.7109,7505.77,33154.12,3558.13,11557.82,4381.3,3172.78,6383.63,3279.41,5190.29,23631.88,2574.76,1905.59,2082.52,126.79
2018-01-29,2853.53,26439.4805,7466.5098,32966.89,3523.0,11352.72,4302.02,3120.7,6309.88,3257.97,5139.46,23629.34,2598.19,1912.25,2066.2,126.57
2018-01-30,2822.4299,26076.8906,7402.48,32607.29,3488.01,11278.78,4256.1,3079.12,6313.44,3222.98,5077.64,23291.97,2567.74,1894.1,2050.24,125.33
2018-01-31,2823.8101,26149.3906,7418.0098,32887.27,3480.83,11159.68,4275.9,3116.83,6189.34,3217.72,5071.81,23098.29,2566.46,1886.25,2048.54,125.17
2018-02-01,2821.98,26186.7109,7385.8599,32642.09,3446.98,10864.34,4245.9,3141.23,5984.74,3211.97,5020.18,23486.11,2568.54,1890.15,2037.7,124.44
2018-02-02,2762.1299,25520.9609,7257.0498,32601.78,3462.08,10925.16,4271.23,3149.64,6004.85,3241.99,5061.52,23274.53,2525.39,1877.76,2006.18,122.68
2018-02-05,2648.9399,24345.75,7016.8501,32245.22,3487.5,10836.25,4274.15,3181.34,5998.22,3293.46,5098.94,22682.08,2491.75,1850.29,1966.68,120.81
2018-02-06,2695.1399,24912.7695,7115.8799,30595.42,3370.65,10377.61,4148.89,3117.49,5704.26,3217.04,4952.92,21610.24,2453.31,1809.35,1970.76,117.83
2018-02-07,2681.6599,24893.3496,7051.98,30323.2,3309.26,10246.97,4050.5,3029.6,5711.33,3149.07,4852.49,21645.37,2396.56,1798.27,1965.56,120.22
2018-02-08,2581.0,23860.4609,6777.1602,30451.27,3262.05,10372.59,4012.05,2945.84,5766.48,3091.0,4807.16,21890.86,2407.62,1816.56,1928.6,118.3
2018-02-09,2619.55,24190.9004,6874.4902,29507.42,3129.85,10001.23,3840.65,2810.03,5554.9,2973.39,4620.23,21382.62,2363.77,1794.45,1926.27,116.46
2018-02-12,2656.0,24601.2695,6981.96,29459.63,3154.12,10291.88,3890.1,2805.21,5699.1,2975.95,4672.71,,2385.38,1798.88,1952.08,117.8
2018-02-13,2662.9399,24640.4492,7013.5098,29839.53,3184.96,10362.43,3935.63,2852.72,5736.95,3015.59,4724.1,21244.68,2395.19,1814.83,1949.59,117.1
2018-02-14,2698.6299,24893.4902,7143.6201,30515.6,3199.16,10431.91,3966.96,2871.79,5754.83,3018.66,4736.56,21154.17,2421.83,1810.03,1963.38,118.26
2018-02-15,2731.2,25200.3691,7256.4302,31115.43,,,,,,,,21464.98,,1838.6,1972.86,118.85
2018-02-16,2732.22,25219.3809,7239.4702,,,,,,,,,21720.25,,1838.58,1979.15,120.15
2018-02-19,,,,,,,,,,,,22149.21,2442.82,1865.38,,119.47
2018-02-20,2716.26,24964.75,7234.3101,30873.63,,,,,,,,21925.1,2415.12,1855.86,1977.56,120.19
2018-02-21,2701.3301,24797.7793,7218.23,31431.89,,,,,,,,21970.81,2429.65,1877.69,1990.08,120.4
2018-02-22,2703.96,24962.4805,7210.0898,30965.68,3268.56,10658.94,4052.73,2931.88,5875.73,3084.18,4839.24,21736.44,2414.28,1860.81,1989.16,120.16
2018-02-23,2747.3,25309.9902,7337.3901,31267.17,3289.02,10662.79,4071.09,2957.17,5897.68,3096.04,4853.35,21892.78,2451.52,1886.07,2007.36,120.43
2018-02-26,2779.6001,25709.2695,7421.46,31498.6,3329.57,10895.56,4118.42,2973.79,6029.68,3123.35,4899.07,22153.63,2457.65,1897.17,2016.52,121.02
2018-02-27,2744.28,25410.0293,7330.3501,31268.66,3292.07,10807.53,4058.98,2927.1,6010.56,3078.97,4822.36,22389.86,2456.14,1884.83,2012.26,120.81
2018-02-28,2713.8301,25029.1992,7273.0098,30844.72,3259.41,10828.73,4023.64,2878.67,6023.68,3049.25,4789.78,22068.24,2427.36,1867.42,1980.05,120.01
2018-03-01,2677.6699,24608.9805,7180.5601,31044.25,3273.75,10943.13,4049.09,2891.3,6090.22,3050.07,4796.38,21724.47,,1867.07,1972.37,118.57
2018-03-02,2691.25,24538.0605,7257.8701,30583.45,3254.53,10856.25,4016.46,2864.18,6056.34,3044.76,4783.91,21181.64,2402.16,1848.37,1969.44,116.01
2018-03-05,2720.9399,24874.7598,7330.7002,29886.39,3256.93,10875.68,4018.1,2863.99,6064.1,3047.26,4777.4,21042.09,2375.06,1827.53,1990.38,117.08
2018-03-06,2728.1201,24884.1191,7372.0098,30510.73,3289.64,11007.95,4066.56,2892.48,6145.58,3072.82,4841.26,21417.76,2411.41,1856.69,1989.99,117.4
2018-03-07,2726.8,24801.3594,7396.6499,30196.92,3271.67,10904.99,4036.65,2878.15,6086.49,3065.7,4822.2,21252.72,2401.82,1836.69,1981.34,117.89
2018-03-08,2738.97,24895.2109,7427.9502,30654.52,3288.41,11019.08,4077.6,2898.25,6131.51,3078.45,4867.4,21368.07,2433.08,1853.12,1990.41,119.06
2018-03-09,2786.5701,25335.7402,7560.8101,30996.21,3307.17,11194.91,4108.87,2908.2,6206.98,3085.14,4884.41,21469.2,2459.45,1852.45,1995.95,119.54
2018-03-12,2783.02,25178.6094,7588.3198,31594.33,3326.7,11326.27,4127.67,2909.58,6295.78,3088.13,4894.36,21824.03,2484.12,1881.92,1999.27,119.81
2018-03-13,2765.3101,25007.0293,7511.0098,31601.45,3310.24,11241.41,4091.25,2883.38,6254.15,3076.26,4864.38,21968.1,2494.49,1893.3,2004.61,118.62
2018-03-14,2749.48,24758.1191,7496.8101,31435.01,3291.38,11139.63,4073.34,2871.33,6189.32,3066.81,4845.2,21777.29,2486.08,1886.99,2007.87,118.45
2018-03-15,2747.3301,24873.6602,7481.7402,31541.1,3291.11,11163.65,4096.16,2894.98,6180.11,3065.34,4851.28,21803.95,2492.38,1874.16,2010.26,119.11
2018-03-16,2752.01,24946.5098,7481.9902,31501.97,3269.88,11051.12,4056.42,2870.73,6146.31,3041.48,4813.08,21676.51,2493.97,1869.87,2016.83,119.42
2018-03-19,2712.9199,24610.9102,7344.2402,31513.76,3279.25,11068.49,4074.25,2897.26,6153.83,3027.69,4791.61,21480.9,2475.03,1860.46,1998.81,118.07
2018-03-20,2716.9399,24727.2695,7364.2998,31549.93,3290.64,11077.8,4077.7,2904.4,6173.7,3033.19,4790.34,21380.97,2485.52,1870.53,2001.87,118.7
2018-03-21,2711.9299,24682.3105,7345.29,31414.52,3280.95,10980.55,4061.05,2894.18,6129.2,3028.39,4781.54,,2484.97,1872.62,2009.46,118.62
2018-03-22,2643.6899,23957.8906,7166.6802,31071.05,3263.48,10877.25,4020.35,2866.67,6101.23,3008.69,4743.82,21591.99,2496.02,1860.02,1971.83,116.78
2018-03-23,2588.26,23533.1992,6992.6699,30309.29,3152.76,10439.99,3904.94,2791.47,5787.15,2937.09,4607.29,20617.86,2416.76,1819.46,1946.48,115.68
2018-03-26,2658.55,24202.5996,7220.54,30548.77,3133.72,10564.38,3879.89,2738.87,5902.96,2903.31,4568.44,20766.1,2437.08,1814.61,1957.95,114.95
2018-03-27,2612.6201,23857.7109,7008.8101,30790.83,3166.65,10775.71,3913.27,2747.59,6034.78,2912.97,4586.77,21317.32,2452.06,1830.08,1948.03,116.3
2018-03-28,2605.0,23848.4199,6949.23,30022.53,3122.29,10630.69,3842.72,2694.83,5973.34,2876.48,4521.3,21031.31,2419.29,1795.44,1941.97,116.76
2018-03-29,2640.8701,24103.1094,7063.4399,30093.38,3160.53,10755.92,3894.05,2738.79,6034.86,2919.41,4599.43,21159.08,2436.37,1823.82,1969.1,117.34
2018-03-30,,,,,3168.9,10868.65,3898.5,2722.15,6114.74,2919.01,4601.87,21454.3,2445.85,1823.82,,117.34
2018-04-02,2581.8799,23644.1895,6870.1201,,3163.18,10852.95,3886.92,2711.37,6121.96,2895.96,4578.51,21388.58,2444.16,1824.46,1947.98,117.36
2018-04-03,2614.45,24033.3594,6941.2798,30180.1,3136.63,10754.29,3862.48,2697.27,6059.71,2864.57,4533.22,21292.29,2442.43,1811.88,1944.79,116.9
2018-04-04,2644.6899,24264.3008,7042.1099,29518.69,3131.11,10684.56,3854.86,2702.37,6017.69,2860.96,4529.76,21319.55,2408.06,1769.06,1943.13,116.52
2018-04-05,2662.8401,24505.2207,7076.5498,,,,,,,,,21645.42,2437.52,1807.98,1968.8,119.34
2018-04-06,2604.47,23932.7598,6915.1099,29844.94,,,,,,,,21567.52,2429.58,1830.48,1948.0,118.99
2018-04-09,2613.1599,23979.0996,6950.3398,30229.58,3138.29,10653.38,3852.93,2715.73,6025.65,2861.22,4520.92,21678.26,2444.08,1836.33,1952.45,119.14
2018-04-10,2656.8701,24408.0,7094.2998,30728.74,3190.32,10765.62,3927.17,2780.8,6063.74,2913.22,4597.2,21794.32,2450.74,1843.9,1955.58,120.18
2018-04-11,2642.1899,24189.4492,7069.0298,30897.71,3208.08,10808.37,3938.34,2785.34,6086.61,2932.99,4622.61,21687.1,2444.22,1850.92,1952.63,119.52
2018-04-12,2663.99,24483.0508,7140.25,30831.28,3180.16,10726.95,3898.64,2749.7,6051.33,2903.32,4580.81,21660.28,2442.71,1843.56,1954.75,120.32
2018-04-13,2656.3,24360.1406,7106.6499,30808.38,3159.05,10687.02,3871.14,2726.4,6027.19,2888.45,4559.85,21778.74,2455.07,1862.73,1954.07,120.45
2018-04-16,2677.8401,24573.0391,7156.2798,30315.59,3110.65,10621.79,3808.86,2664.7,6012.41,2833.27,4483.79,21835.53,2457.49,1862.4,1956.91,120.04
2018-04-17,2706.3899,24786.6309,7281.1001,30062.75,3066.8,10395.16,3748.64,2635.7,5890.86,2806.69,4432.05,21847.59,2453.77,1866.56,1964.13,121.05
2018-04-18,2708.6399,24748.0703,7295.2402,30284.25,3091.4,10491.15,3766.28,2653.77,5970.66,2815.72,4450.5,22158.2,2479.98,1901.42,1987.73,121.5
2018-04-19,2693.1299,24664.8906,7238.0601,30708.44,3117.38,10598.35,3811.84,2682.55,6004.73,2836.26,4492.2,22191.18,2486.1,1927.67,1977.12,121.54
2018-04-20,2670.1399,24462.9395,7146.1299,30418.33,3071.54,10408.91,3760.85,2647.38,5880.84,2799.35,4429.92,22162.24,2476.33,1917.08,1981.5,121.52
2018-04-23,2670.29,24448.6895,7128.6001,30254.4,3068.01,10330.63,3766.33,2664.92,5823.92,2800.7,4431.92,22088.04,2474.11,1918.57,1991.68,121.94
2018-04-24,2634.5601,24024.1309,7007.3501,30636.24,3128.93,10556.82,3843.49,2722.85,5957.19,2855.5,4521.88,22278.12,2464.14,1920.15,1981.0,122.02
2018-04-25,2639.3999,24083.8301,7003.7402,30328.15,3117.97,10547.1,3828.7,2702.98,5959.42,2837.94,4508.58,22215.32,2448.81,1912.58,1987.17,121.1
2018-04-26,2666.9399,24322.3398,7118.6802,30007.68,3075.03,10292.12,3755.49,2666.02,5847.98,2802.97,4440.74,22319.61,2475.64,1911.91,2004.46,122.14
2018-04-27,2669.9099,24311.1895,7119.7998,30280.67,3082.23,10324.47,3756.88,2653.54,5860.98,2804.41,4440.9,22467.87,2492.4,1920.63,2009.33,122.47
2018-04-30,2648.05,24163.1504,7066.27,30808.45,,,,,,,,,2515.38,1943.58,2001.38,122.67
2018-05-01,2654.8,24099.0508,7130.7002,,,,,,,,,22508.03,,1943.71,2002.85,122.47
2018-05-02,2635.6699,23924.9805,7100.8999,30723.88,3081.18,10342.85,3763.65,2652.73,5855.32,2819.45,4461.71,22472.78,2505.61,1944.25,2003.63,123.29
2018-05-03,2629.73,23930.1504,7088.1499,30313.37,3100.86,10458.62,3793.0,2663.98,5910.61,2835.43,4494.9,,2487.25,1917.59,2002.64,122.33
2018-05-04,2663.4199,24262.5098,7209.6201,29926.5,3091.03,10426.19,3774.6,2646.35,5909.29,2828.85,4482.6,,2461.38,1899.75,2017.22,123.15
2018-05-07,2672.6299,24357.3203,7265.21,29994.26,3136.64,10626.51,3834.19,2683.85,6019.14,2862.56,4549.22,22467.16,,1891.85,2028.31,123.81
2018-05-08,2671.9199,24360.2109,7266.8999,30402.81,3161.5,10707.8,3878.68,2722.88,6041.81,2886.13,4586.68,22508.69,2449.81,1891.82,2034.06,123.93
2018-05-09,2697.79,24542.5391,7339.9102,30536.14,3159.15,10689.07,3871.62,2717.24,6029.23,2883.7,4581.58,22408.88,2443.98,1892.94,2044.36,124.83
2018-05-10,2723.0701,24739.5293,7404.9702,30809.22,3174.41,10729.77,3893.06,2729.4,6040.57,2903.23,4608.94,22497.18,2464.16,1888.48,2049.87,124.71
2018-05-11,2727.72,24831.1699,7402.8799,31122.06,3163.26,10634.3,3872.84,2724.72,5991.34,2894.95,4588.78,22758.48,2477.71,1912.57,2054.39,124.87
2018-05-14,2730.1299,24899.4102,7411.3198,31541.08,3174.03,10671.46,3909.29,2753.54,5967.55,2905.55,4608.96,22865.86,2476.11,1904.27,2069.37,124.91
2018-05-15,2711.45,24706.4102,7351.6299,31152.03,3192.12,10747.99,3924.1,2750.83,6020.57,2917.29,4628.16,22818.02,2458.54,1888.91,2071.39,124.9
2018-05-16,2722.46,24768.9297,7398.2998,31110.2,3169.56,10701.32,3892.84,2716.78,6004.07,2900.38,4601.88,22717.23,2459.82,1885.29,2073.06,125.08
2018-05-17,2720.1299,24713.9805,7382.4702,30942.15,3154.28,10635.5,3864.05,2700.88,5973.78,2895.05,4585.08,22838.37,2448.45,1890.24,2077.92,125.97
2018-05-18,2712.97,24715.0898,7354.3398,31047.91,3193.3,10672.52,3903.06,2740.53,5995.15,2923.73,4628.82,22930.36,2460.65,1884.0,2077.87,125.55
2018-05-21,2733.01,25013.2891,7394.04,31234.35,3213.84,10765.35,3921.24,2745.8,6072.2,2934.93,4650.22,23002.37,2465.57,1893.13,,125.97
2018-05-22,2724.4399,24834.4102,7378.46,,3214.35,10765.81,3906.21,2728.0,6092.91,2923.87,4637.42,22960.34,,1887.56,2075.22,126.3
2018-05-23,2733.29,24886.8105,7425.96,30665.64,3168.96,10631.12,3854.58,2683.69,6013.85,2893.81,4591.51,22689.74,2471.91,1856.51,2071.66,124.8
2018-05-24,2727.76,24811.7598,7424.4302,30760.41,3154.65,10564.13,3827.22,2665.68,5992.62,2873.83,4561.82,22437.01,2466.01,1877.55,2068.07,124.01
2018-05-25,2721.3301,24753.0898,7433.8501,30588.04,3141.3,10448.22,3816.5,2661.29,5917.8,2873.96,4551.38,22450.79,2460.8,1870.32,2062.61,124.1
2018-05-28,,,,30792.26,3135.08,10465.54,3833.26,2673.2,5891.26,2869.7,4564.43,22481.09,2478.96,1871.21,2054.95,123.61
2018-05-29,2689.8601,24361.4492,7396.5898,30484.58,3120.46,10349.07,3804.01,2663.4,5835.45,2868.88,4551.26,22358.43,2457.25,1871.26,2040.57,121.92
2018-05-30,2724.01,24667.7793,7462.4502,30056.79,3041.44,10105.79,3723.37,2605.9,5682.59,2816.71,4466.28,22018.52,2409.03,1826.55,2058.3,122.39
2018-05-31,2705.27,24415.8398,7442.1201,30468.56,3095.47,10295.73,3802.38,2658.29,5754.47,2866.99,4559.62,22201.82,2423.01,1822.86,2062.07,121.66
2018-06-01,2734.6201,24635.2109,7554.3301,30492.91,3075.14,10169.35,3770.59,2647.19,5685.12,2852.95,4527.09,22171.35,2438.96,1822.06,2058.08,122.8
2018-06-04,2746.8701,24813.6895,7606.46,30997.98,3091.19,10204.32,3807.58,2694.58,5683.15,2873.56,4559.68,22475.94,2447.76,1844.06,2058.66,123.23
2018-06-05,2748.8,24799.9805,7637.8599,31093.45,3114.21,10385.61,3845.32,2707.02,5779.08,2878.98,4579.53,22539.54,2453.76,1855.02,2066.66,122.92
2018-06-06,2772.3501,25146.3906,7689.2402,31259.1,3115.18,10365.13,3837.35,2692.18,5774.26,2873.93,4578.86,22625.73,,1843.99,2075.13,122.96
2018-06-07,2770.3701,25241.4102,7635.0698,31512.63,3109.5,10313.85,3831.01,2695.24,5738.02,2859.06,4549.36,22823.26,2470.58,1845.58,2077.05,122.64
2018-06-08,2779.03,25316.5293,7645.5098,30958.21,3067.15,10205.52,3779.62,2652.08,5669.3,2814.24,4486.99,22694.5,2451.58,1822.61,2078.83,122.37
2018-06-11,2782.0,25322.3105,7659.9302,31063.7,3052.78,10175.35,3779.98,2660.41,5632.36,2814.72,4480.98,22804.04,2470.15,1823.89,2087.32,123.19
2018-06-12,2786.8501,25320.7305,7703.79,31103.06,3079.8,10315.28,3825.95,2687.7,5693.35,2840.56,4535.47,22878.35,2468.83,1818.15,2088.68,122.94
2018-06-13,2775.6299,25201.1992,7695.7002,30725.15,3049.8,10161.65,3788.34,2671.63,5607.02,2829.36,4501.39,22966.38,,1796.83,2087.2,123.15
2018-06-14,2782.49,25175.3105,7761.04,30440.17,3044.16,10084.18,3773.37,2671.3,5586.93,2828.54,4481.24,22738.61,2423.48,1768.99,2095.54,124.73
2018-06-15,2779.6599,25090.4805,7745.8599,30309.49,3021.9,9943.13,3753.43,2667.98,5483.94,2824.66,4460.99,22851.75,2404.04,,2092.98,123.39
2018-06-18,2773.75,24987.4707,7747.02,,,,,,,,,22680.33,2376.24,1750.73,2102.01,122.46
2018-06-19,2762.5901,24700.2109,7725.5801,29468.15,2907.82,9414.76,3621.12,2599.78,5141.71,2752.28,4291.98,22278.48,2340.11,1738.96,2091.12,121.55
2018-06-20,2767.3201,24657.8008,7781.5098,29696.17,2915.73,9501.34,3635.44,2598.33,5198.39,2743.69,4315.14,22555.43,2363.91,1743.53,2105.89,121.75
2018-06-21,2749.76,24461.6992,7712.9502,29296.05,2875.81,9316.68,3592.97,2579.05,5089.25,2720.45,4276.18,22693.04,2337.83,1734.54,2093.06,120.71
2018-06-22,2754.8799,24580.8906,7692.8198,29338.7,2889.76,9409.95,3608.9,2583.71,5160.12,2718.16,4291.5,22516.83,2357.22,1727.04,2109.83,121.84
2018-06-25,2717.0701,24252.8008,7532.0098,28961.39,2859.34,9324.83,3560.48,2536.46,5125.03,2691.61,4252.13,22338.15,2357.88,1711.65,2073.66,119.35
2018-06-26,2723.0601,24283.1094,7561.6299,28881.4,2844.51,9339.37,3531.11,2506.72,5160.28,2658.33,4202.36,22342.0,2350.92,1725.78,2088.24,119.42
2018-06-27,2699.6299,24117.5898,7445.0801,28356.26,2813.18,9168.66,3459.26,2452.64,5109.5,2635.24,4151.27,22271.77,2342.03,1709.86,2082.42,120.38
2018-06-28,2716.3101,24216.0508,7503.6802,28497.32,2786.9,9071.73,3423.53,2425.18,5055.11,2597.71,4096.88,22270.39,2314.24,1711.15,2075.84,119.42
2018-06-29,2718.3701,24271.4102,7510.2998,28955.11,2847.42,9379.47,3510.98,2479.91,5217.76,2646.57,4187.02,22304.51,2326.13,1719.98,2090.16,120.27
2018-07-02,2726.71,24307.1797,7567.6899,,2775.56,9179.8,3407.96,2386.38,5138.78,2565.37,4076.23,21811.93,2271.54,1701.52,,119.22
2018-07-03,2713.22,24174.8203,7502.6699,28545.57,2786.89,9221.54,3409.28,2388.98,5197.13,2574.49,4082.47,21785.54,2272.76,1700.51,2085.53,120.16
2018-07-04,,,,28241.67,2759.13,9035.49,3363.75,2368.43,5121.34,2566.73,4042.29,21717.04,2265.46,1707.97,2089.43,120.19
2018-07-05,2736.6101,24356.7402,7586.4302,28182.09,2733.88,8862.18,3342.44,2374.36,4982.76,2554.48,4003.21,21546.99,2257.55,1712.97,2083.91,120.8
2018-07-06,2759.8201,24456.4805,7688.3901,28315.62,2747.23,8911.34,3365.12,2402.62,4996.63,2567.15,4014.88,21788.14,2272.87,1675.41,2098.99,121.06
2018-07-09,2784.1699,24776.5898,7756.2002,28688.5,2815.11,9160.62,3459.18,2471.29,5107.55,2618.95,4108.55,22052.18,2285.8,1697.75,2110.22,121.78
2018-07-10,2793.8401,24919.6602,7759.2002,28682.25,2827.62,9205.43,3467.52,2471.23,5136.53,2626.22,4121.38,22196.89,2294.16,1721.6,2123.75,122.35
2018-07-11,2774.02,24700.4492,7716.6099,28311.69,2777.77,9023.82,3407.53,2432.28,5036.16,2583.5,4052.95,21932.21,2280.62,1704.22,2106.1,120.71
2018-07-12,2798.29,24924.8906,7823.9199,28480.83,2837.66,9273.61,3481.06,2474.62,5172.5,2626.89,4128.18,22187.96,2285.06,1705.79,2126.23,121.63
2018-07-13,2801.3101,25019.4102,7825.98,28525.44,2831.18,9326.97,3492.69,2476.86,5204.19,2618.7,4133.14,22597.35,2310.9,1708.3,2126.66,121.88
2018-07-16,2798.4299,25064.3594,7805.7202,28539.66,2814.04,9317.36,3472.09,2448.77,5195.2,2597.89,4107.22,,2301.99,1693.19,2118.95,121.43
2018-07-17,2809.55,25119.8906,7855.1201,28181.68,2798.12,9285.16,3449.38,2430.44,5196.2,2576.07,4079.33,22697.36,2297.92,1698.6,2120.84,121.77
2018-07-18,2815.6201,25199.2891,7854.4399,28117.42,2787.26,9195.24,3431.32,2420.76,5156.64,2586.94,4087.36,22794.19,2290.11,1696.58,2115.34,122.33
2018-07-19,2804.49,25064.5,7825.2998,28010.86,2772.54,9148.78,3428.34,2426.16,5111.33,2582.7,4081.91,22764.68,2282.29,1714.85,2124.78,122.05
2018-07-20,2801.8301,25058.1191,7820.2002,28224.48,2829.27,9251.48,3492.89,2493.77,5175.25,2644.29,4154.69,22697.88,2289.19,1725.27,2111.57,121.75
2018-07-23,2806.98,25044.2891,7841.8701,28256.12,2859.54,9314.3,3525.75,2526.81,5214.0,2679.96,4195.71,22396.99,2269.31,1724.53,2109.72,121.52
2018-07-24,2820.3999,25241.9395,7840.77,28662.57,2905.56,9465.8,3581.71,2563.58,5304.64,2701.78,4250.76,22510.48,2280.2,1725.7,2107.99,122.66
2018-07-25,2846.0701,25414.0996,7932.2402,28920.9,2903.65,9463.76,3577.75,2563.69,5308.66,2698.16,4244.13,22614.25,2273.03,1746.5,2111.03,122.21
2018-07-26,2837.4399,25527.0703,7852.1802,28781.14,2882.23,9352.25,3536.25,2530.99,5273.48,2685.7,4216.18,22586.87,2289.06,1747.59,2115.91,123.08
2018-07-27,2818.8201,25451.0605,7737.4199,28804.28,2873.59,9295.93,3521.23,2525.09,5249.29,2669.18,4201.06,22712.75,2294.99,1745.25,2107.42,123.58
2018-07-30,2802.6001,25306.8301,7630.0,28733.13,2869.05,9181.94,3515.08,2541.31,5185.15,2679.31,4204.87,22544.84,2293.51,1733.41,2102.67,123.2
2018-07-31,2816.29,25415.1895,7671.79,28583.01,2876.4,9178.78,3517.66,2545.12,5188.72,2688.17,4207.78,22553.72,2295.26,1736.47,2115.37,123.49
2018-08-01,2813.3601,25333.8203,7707.29,28340.74,2824.53,9005.37,3447.39,2490.25,5105.37,2637.79,4129.26,22746.7,2307.07,1744.43,2104.67,122.83
2018-08-02,2827.22,25326.1602,7802.6899,27714.56,2768.02,8780.56,3370.96,2440.31,4996.01,2590.49,4046.94,22512.53,2270.2,1717.98,2109.76,121.62
2018-08-03,2840.3501,25462.5801,7812.0098,27676.32,2740.44,8602.12,3315.28,2413.5,4929.75,2570.25,3995.22,22525.18,2287.68,1706.12,2110.38,122.51
2018-08-06,2850.3999,25502.1797,7859.6802,27819.56,2705.16,8422.84,3273.27,2406.54,4825.25,2551.35,3943.29,22507.32,2286.5,1720.77,,122.35
2018-08-07,2858.45,25628.9102,7883.6602,28248.88,2779.37,8674.03,3368.87,2479.78,4956.87,2609.16,4043.76,22662.74,2300.16,1755.82,2092.0,122.94
2018-08-08,2857.7,25583.75,7888.3301,28359.14,2744.07,8499.22,3314.51,2447.0,4880.57,2575.63,3988.71,22644.31,2301.45,1750.99,2096.33,122.71
2018-08-09,2853.5801,25509.2305,7891.7798,28607.3,2794.38,8752.2,3397.53,2504.62,5004.77,2619.23,4059.25,22598.39,2303.71,,2110.94,122.71
2018-08-10,2833.28,25313.1406,7839.1099,28366.62,2795.31,8813.49,3405.02,2503.21,5030.51,2600.14,4049.15,22298.08,2282.79,1725.82,2097.68,121.19
2018-08-13,2821.9299,25187.6992,7819.71,27936.57,2785.87,8844.86,3390.34,2478.51,5055.28,2584.61,4025.9,21857.43,2248.45,1701.38,2089.62,120.86
2018-08-14,2839.96,25299.9199,7870.8901,27752.93,2780.96,8784.9,3372.91,2469.2,5037.88,2583.19,4023.04,22356.08,2258.91,1701.48,2102.13,120.79
2018-08-15,2818.3701,25162.4102,7774.1201,27323.59,2723.26,8581.18,3291.98,2408.72,4932.81,2530.81,3942.07,22204.22,,1698.28,2075.05,119.0
2018-08-16,2840.6899,25558.7305,7806.52,27100.06,2705.19,8500.42,3276.73,2405.16,4888.37,2521.99,3919.1,22192.04,2240.8,1687.29,2086.0,119.62
2018-08-17,2850.1299,25669.3203,7816.3301,27213.41,2668.97,8357.04,3229.62,2374.17,4803.03,2499.45,3875.75,22270.38,2247.05,1689.3,2099.04,119.53
2018-08-20,2857.05,25758.6895,7821.0098,27598.02,2698.47,8414.15,3267.25,2409.13,4832.65,2528.59,3912.0,22199.0,2247.88,1689.23,2097.45,120.21
2018-08-21,2862.96,25822.2891,7859.1699,27752.79,2733.83,8549.06,3326.65,2452.38,4891.98,2556.33,3961.26,22219.73,2270.06,1689.9,2090.46,120.53
2018-08-22,2861.8201,25733.5996,7889.1001,27927.58,2714.61,8454.75,3307.95,2450.15,4837.02,2537.71,3935.27,22362.55,2273.33,,2097.88,120.55
2018-08-23,2856.98,25656.9805,7878.46,27790.46,2724.62,8501.39,3320.03,2461.07,4863.67,2546.95,3945.73,22410.82,2282.6,1718.22,2096.06,120.29
2018-08-24,2874.6899,25790.3496,7945.98,27671.87,2729.43,8484.74,3325.33,2472.0,4852.29,2561.85,3956.01,22601.77,2293.21,1695.27,2096.77,120.4
2018-08-27,2896.74,26049.6406,8017.8999,28271.27,2780.9,8728.56,3406.57,2522.34,4960.07,2613.55,4039.03,22799.64,2299.3,1702.39,2107.94,121.08
