股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
002860,星帅尔,-,-,-,-,-,-,0.0,-,24.07,-,-,15.79,5679860628,5520856765,0.002860,深A,2025-12-05 09:03:48,2025-12-05
002859,洁美科技,-,-,-,-,-,-,0.0,-,52.74,-,-,28.71,12372208620,11645077254,0.002859,深A,2025-12-05 09:03:45,2025-12-05
002858,力盛体育,-,-,-,-,-,-,0.0,-,80.73,-,-,14.46,2370280857,2125308213,0.002858,深A,2025-12-05 09:03:54,2025-12-05
002857,三晖电气,-,-,-,-,-,-,0.0,-,-64.72,-,-,18.91,2470288940,2420480000,0.002857,深A,2025-12-05 09:03:51,2025-12-05
002856,美芝股份,-,-,-,-,-,-,0.0,-,-28.59,-,-,12.47,1687350716,1545088404,0.002856,深A,2025-12-05 09:03:42,2025-12-05
002855,捷荣技术,-,-,-,-,-,-,0.0,-,-12.59,-,-,19.29,4753435666,4749723305,0.002855,深A,2025-12-05 09:04:21,2025-12-05
002853,皮阿诺,-,-,-,-,-,-,0.0,-,-269.81,-,-,14.8,2707156030,1904831262,0.002853,深A,2025-12-05 09:03:54,2025-12-05
002852,道道全,-,-,-,-,-,-,0.0,-,12.67,-,-,10.6,3646064033,3023840779,0.002852,深A,2025-12-05 09:03:51,2025-12-05
002851,麦格米特,-,-,-,-,-,-,0.0,-,135.13,-,-,69.64,38307379760,31885883020,0.002851,深A,2025-12-05 09:04:18,2025-12-05
002850,科达利,-,-,-,-,-,-,0.0,-,27.51,-,-,158.75,43461395964,31290185864,0.002850,深A,2025-12-05 09:03:39,2025-12-05
002849,威星智能,-,-,-,-,-,-,0.0,-,33.12,-,-,14.33,3161685449,2773819696,0.002849,深A,2025-12-05 09:04:36,2025-12-05
002848,*ST高斯,-,-,-,-,-,-,0.0,-,-24.1,-,-,8.08,1350572000,1332603793,0.002848,深A,2025-12-05 09:03:48,2025-12-05
002847,盐津铺子,-,-,-,-,-,-,0.0,-,23.11,-,-,68.31,18628798172,16785219476,0.002847,深A,2025-12-05 09:03:39,2025-12-05
002846,英联股份,-,-,-,-,-,-,0.0,-,140.68,-,-,15.8,6635899449,4060885917,0.002846,深A,2025-12-05 09:04:36,2025-12-05
002845,同兴达,-,-,-,-,-,-,0.0,-,-234.14,-,-,14.66,4801907995,3668450246,0.002845,深A,2025-12-05 09:03:48,2025-12-05
002843,泰嘉股份,-,-,-,-,-,-,0.0,-,59.55,-,-,18.26,4596727882,4579472182,0.002843,深A,2025-12-05 09:03:45,2025-12-05
002842,翔鹭钨业,-,-,-,-,-,-,0.0,-,52.94,-,-,11.17,3654515954,2998723992,0.002842,深A,2025-12-05 09:04:15,2025-12-05
002841,视源股份,-,-,-,-,-,-,0.0,-,23.1,-,-,38.38,26713114997,20009238217,0.002841,深A,2025-12-05 09:03:42,2025-12-05
002840,华统股份,-,-,-,-,-,-,0.0,-,79.72,-,-,9.41,7548385758,7496292318,0.002840,深A,2025-12-05 09:04:12,2025-12-05
002839,张家港行,-,-,-,-,-,-,0.0,-,5.59,-,-,4.79,11708412425,11697582480,0.002839,深A,2025-12-05 09:03:39,2025-12-05
002838,道恩股份,-,-,-,-,-,-,0.0,-,60.47,-,-,22.01,10529548828,9258104245,0.002838,深A,2025-12-05 09:04:36,2025-12-05
002837,英维克,-,-,-,-,-,-,0.0,-,130.09,-,-,70.88,69218279853,60261819474,0.002837,深A,2025-12-05 09:04:33,2025-12-05
