股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK0715,航母概念,-0.62,980.05,987.55,979.45,985.08,-6.09,1.21,0.83,54.51,7776825,14567858550.0,986.14,1116051904000,1085401312000,90.BK0715,板块,2025-09-25 15:24:33,2025-09-25
BK1079,户外露营,-0.62,1468.88,1490.12,1462.89,1477.87,-9.17,2.9,0.81,-656.35,4966890,3852365985.0,1478.05,143321695000,125007155000,90.BK1079,板块,2025-09-25 15:24:33,2025-09-25
BK1065,气溶胶检测,-0.62,1482.81,1492.14,1476.9,1487.01,-9.23,1.88,0.93,32.21,7310005,3697059219.0,1492.04,194023432000,187171769000,90.BK1065,板块,2025-09-25 15:24:33,2025-09-25
BK1002,激光雷达,-0.62,2292.26,2320.52,2286.43,2294.56,-14.29,6.18,0.89,95.07,16333108,41837269007.0,2306.55,730163216000,641034560000,90.BK1002,板块,2025-09-25 15:24:33,2025-09-25
BK1102,空气能热泵,-0.62,1648.85,1673.23,1646.06,1658.91,-10.28,3.3,0.9,14.07,11460462,29749705531.0,1659.13,1290593984000,1152992512000,90.BK1102,板块,2025-09-25 15:24:30,2025-09-25
BK0803,股权转让,-0.63,765.55,776.37,764.37,771.53,-4.86,2.75,0.88,-83.53,8186638,9810403196.0,770.41,217717743000,200989015000,90.BK0803,板块,2025-09-25 15:24:33,2025-09-25
BK0708,体育产业,-0.63,1495.13,1511.18,1490.35,1501.21,-9.42,3.13,1.07,35.2,24007187,22161189951.0,1504.55,878387840000,686278896000,90.BK0708,板块,2025-09-25 15:24:33,2025-09-25
BK0881,3D玻璃,-0.64,1507.78,1531.52,1505.49,1514.42,-9.64,3.94,0.71,72.64,10851785,20537428693.0,1517.42,426427232000,402128560000,90.BK0881,板块,2025-09-25 15:24:33,2025-09-25
BK0535,QFII重仓,-0.64,20737.61,20997.8,20698.48,20860.8,-133.82,2.99,0.85,19.84,63819117,95290883494.0,20871.43,4338245376000,2986678080000,90.BK0535,板块,2025-09-25 15:24:33,2025-09-25
BK1179,房屋检测,-0.65,1486.0,1510.96,1486.0,1493.35,-9.77,5.36,0.7,47.29,15496794,9259152705.0,1495.77,256698040000,228029670000,90.BK1179,板块,2025-09-25 15:24:30,2025-09-25
BK0712,一带一路,-0.65,1542.1,1556.84,1539.64,1551.16,-10.05,1.31,0.83,14.24,204720335,224447726576.0,1552.15,15218293504000,12858874880000,90.BK0712,板块,2025-09-25 15:24:33,2025-09-25
BK1146,减肥药,-0.65,1322.27,1344.75,1319.08,1331.36,-8.7,1.91,0.81,50.26,4426830,12724326382.0,1330.97,621349648000,551855168000,90.BK1146,板块,2025-09-25 15:24:30,2025-09-25
