股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK1000,宁组合,-1.34,636.83,650.84,630.22,643.91,-8.68,2.37,0.9,29.87,11246934,83039039004.0,645.51,4856896768000,3936769072000,90.BK1000,板块,2025-09-02 15:39:40,2025-09-02
BK1011,环氧丙烷,-1.34,645.05,653.78,639.89,653.78,-8.75,1.6,0.73,29.3,5174714,8465825045.0,653.8,514496800000,498442528000,90.BK1011,板块,2025-09-02 15:39:40,2025-09-02
BK0552,机构重仓,-1.34,16702.15,16943.89,16546.6,16942.31,-227.47,1.43,0.98,13.78,480096806,602480983268.0,16929.62,46731577856000,37444434176000,90.BK0552,板块,2025-09-02 15:39:40,2025-09-02
BK0909,降解塑料,-1.35,1907.15,1935.17,1880.94,1935.17,-26.01,2.77,1.05,54.68,22005206,21328955466.0,1933.16,770193792000,704960240000,90.BK0909,板块,2025-09-02 15:39:40,2025-09-02
BK0625,通用航空,-1.36,6230.51,6328.95,6152.81,6328.95,-85.87,2.1,0.87,-83.4,18827184,21066600839.0,6316.38,1091414352000,940096416000,90.BK0625,板块,2025-09-02 15:39:40,2025-09-02
BK1157,飞行汽车(eVTOL),-1.38,2094.74,2124.67,2045.89,2123.13,-29.35,5.77,1.1,99.78,28903341,65774973949.0,2124.09,1024318096000,898839344000,90.BK1157,板块,2025-09-02 15:39:40,2025-09-02
BK0894,阿兹海默,-1.38,2112.51,2150.46,2090.07,2140.32,-29.55,3.4,0.85,50.96,3702408,5505817558.0,2142.06,203121207000,173077761000,90.BK0894,板块,2025-09-02 15:39:40,2025-09-02
BK1094,钙钛矿电池,-1.39,892.09,912.26,885.46,904.42,-12.58,2.91,1.04,-34.57,19644342,24978896142.0,904.67,629344928000,598497904000,90.BK1094,板块,2025-09-02 15:39:40,2025-09-02
BK0955,C2M概念,-1.4,1361.3,1378.64,1346.11,1378.26,-19.39,2.15,0.82,52.22,8517904,9884860251.0,1380.69,316275104000,282928224000,90.BK0955,板块,2025-09-02 15:39:40,2025-09-02
BK0940,网红经济,-1.4,761.06,770.86,755.68,770.86,-10.77,5.66,1.06,65.08,89300049,87402599877.0,771.83,1845761568000,1609178704000,90.BK0940,板块,2025-09-02 15:39:40,2025-09-02
BK1173,锂矿概念,-1.4,1413.67,1438.22,1400.67,1434.86,-20.14,2.47,0.98,25.78,17144093,51721157801.0,1433.81,3047302800000,2732308256000,90.BK1173,板块,2025-09-02 15:39:40,2025-09-02
