股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
159869,游戏ETF,-2.33,1.427,1.469,1.409,1.459,-0.034,9.37,0.96,-,5035892,722625977.698,1.461,7671669265,7671669265,0.159869,深A,2025-09-02 15:34:21,2025-09-02
159211,深证100ETF富国,-2.34,1.293,1.337,1.282,1.321,-0.031,1.87,0.32,-,10389,1361286.3,1.324,71998499,71998499,0.159211,深A,2025-09-02 15:34:48,2025-09-02
516520,智能驾驶ETF,-2.34,1.25,1.281,1.232,1.28,-0.03,13.52,1.0,-,397147,49531829.0,1.28,367206880,367206880,1.516520,沪A,2025-09-02 16:11:55,2025-09-02
159231,通用航空ETF华宝,-2.35,0.624,0.64,0.613,0.64,-0.015,9.52,1.08,-,168529,10519809.546,0.639,110505321,110505321,0.159231,深A,2025-09-02 15:34:09,2025-09-02
159678,中证500增强ETF,-2.36,1.326,1.367,1.324,1.356,-0.032,12.71,1.53,-,81532,10917076.796,1.358,85054538,85054538,0.159678,深A,2025-09-02 15:34:39,2025-09-02
159563,创业板综ETF华夏,-2.36,1.655,1.7,1.639,1.669,-0.04,11.11,1.37,-,30405,5042764.6,1.695,45282079,45282079,0.159563,深A,2025-09-02 15:34:21,2025-09-02
159969,深100ETF银华,-2.37,1.398,1.435,1.392,1.432,-0.034,12.13,0.7,-,14436,2039803.2,1.432,16640414,16640414,0.159969,深A,2025-09-02 15:34:15,2025-09-02
159872,智能网联汽车ETF,-2.37,1.031,1.055,1.02,1.051,-0.025,4.65,0.49,-,22470,2328699.9,1.056,49797024,49797024,0.159872,深A,2025-09-02 15:34:27,2025-09-02
159685,1000增强ETF天弘,-2.37,1.279,1.313,1.272,1.31,-0.031,27.72,2.22,-,37253,4792187.507,1.31,17189846,17189846,0.159685,深A,2025-09-02 15:34:21,2025-09-02
588270,科创200ETF易方达,-2.38,1.354,1.388,1.309,1.388,-0.033,13.88,0.9,-,47752,6410579.0,1.387,46591140,46591140,1.588270,沪A,2025-09-02 16:11:37,2025-09-02
159543,国证2000ETF基金,-2.39,1.264,1.296,1.255,1.296,-0.031,0.82,0.49,-,3453,441588.2,1.295,53336440,53336440,0.159543,深A,2025-09-02 15:35:00,2025-09-02
159671,稀有金属ETF基金,-2.39,1.064,1.095,1.055,1.095,-0.026,7.28,0.87,-,328868,35162588.647,1.09,480451056,480451056,0.159671,深A,2025-09-02 15:34:06,2025-09-02
516120,化工50ETF,-2.4,0.731,0.754,0.726,0.752,-0.018,11.42,1.1,-,1324780,97515296.0,0.749,848019942,848019942,1.516120,沪A,2025-09-02 16:11:36,2025-09-02
159907,2000ETF,-2.4,0.975,1.0,0.964,1.0,-0.024,6.32,1.37,-,128379,12586868.8,0.999,198117752,198117752,0.159907,深A,2025-09-02 15:34:12,2025-09-02
159638,高端装备ETF,-2.42,0.929,0.954,0.915,0.954,-0.023,7.03,1.34,-,864044,80287455.677,0.952,1142058659,1142058659,0.159638,深A,2025-09-02 15:35:00,2025-09-02
159582,半导体产业ETF,-2.42,1.858,1.924,1.835,1.902,-0.046,20.9,0.71,-,272948,51258072.768,1.904,242694972,242694972,0.159582,深A,2025-09-02 15:34:30,2025-09-02
159310,芯片ETF天弘,-2.42,1.932,1.994,1.902,1.981,-0.048,1.49,0.65,-,88148,17120969.7,1.98,1139843462,1139843462,0.159310,深A,2025-09-02 15:34:21,2025-09-02
159292,创业板综增强ETF华宝,-2.43,1.005,1.03,0.992,1.027,-0.025,44.06,-,-,2265352,230816988.019,1.03,516760484,516760484,0.159292,深A,2025-09-02 15:34:21,2025-09-02
515200,创新100ETF,-2.43,2.05,2.102,2.014,2.085,-0.051,4.46,0.84,-,38323,7925042.0,2.101,176183560,176183560,1.515200,沪A,2025-09-02 16:11:36,2025-09-02
159845,中证1000ETF,-2.43,3.01,3.079,2.985,3.072,-0.075,0.82,0.92,-,1204169,363314363.165,3.085,43935241441,43935241441,0.159845,深A,2025-09-02 15:34:09,2025-09-02
159761,新材料50ETF,-2.43,0.603,0.623,0.6,0.619,-0.015,9.51,1.02,-,243294,14929591.633,0.618,154207673,154207673,0.159761,深A,2025-09-02 15:34:33,2025-09-02
561590,中证1000增强ETF,-2.43,1.284,1.32,1.273,1.32,-0.032,8.26,0.52,-,26029,3351624.0,1.316,40445486,40445486,1.561590,沪A,2025-09-02 16:11:53,2025-09-02
560010,中证1000ETF指数,-2.44,3.001,3.074,2.979,3.074,-0.075,0.57,0.94,-,647347,194923374.0,3.076,34231271710,34231271710,1.560010,沪A,2025-09-02 16:11:48,2025-09-02
159311,数字经济ETF易方达,-2.45,1.272,1.305,1.255,1.305,-0.032,15.1,0.67,-,74550,9558862.809,1.304,62816439,62816439,0.159311,深A,2025-09-02 15:34:30,2025-09-02
