股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
110077,洪城转债,0.75,201.549,202.2,197.03,200.15,1.499,4.35,0.76,-,29076,58037107.0,200.05,1347296616,1347296616,1.110077,沪A,2025-09-02 16:11:34,2025-09-02
123209,聚隆转债,0.7,212.895,218.673,200.998,212.095,1.475,179.82,2.56,-,301165,638758685.64,211.42,356553565,356553565,0.123209,深A,2025-09-02 15:35:03,2025-09-02
113037,紫银转债,0.69,112.487,112.68,111.384,111.508,0.766,3.02,1.31,-,135765,151848007.0,111.721,5061429056,5061429056,1.113037,沪A,2025-09-02 16:11:35,2025-09-02
127093,章鼓转债,0.69,140.0,140.919,137.449,139.037,0.963,37.13,1.82,-,90036,125246291.146,139.037,339528420,339528420,0.127093,深A,2025-09-02 15:34:06,2025-09-02
113605,大参转债,0.67,122.722,122.942,120.935,121.978,0.82,5.03,1.06,-,70608,86080971.0,121.902,1723799846,1723799846,1.113605,沪A,2025-09-02 16:11:54,2025-09-02
111016,神通转债,0.66,151.652,153.425,147.174,150.507,0.994,33.41,1.24,-,183497,276276288.0,150.658,832878395,832878395,1.111016,沪A,2025-09-02 16:11:49,2025-09-02
123189,晓鸣转债,0.65,140.192,145.349,138.999,139.302,0.902,176.66,1.59,-,580682,827483614.051,139.29,460819656,460819656,0.123189,深A,2025-09-02 15:34:42,2025-09-02
118000,嘉元转债,0.62,128.711,137.339,128.2,128.306,0.798,79.16,7.56,-,774456,1025377579.0,127.913,1259235059,1259235059,1.118000,沪A,2025-09-02 16:11:45,2025-09-02
113052,兴业转债,0.59,123.505,123.795,121.354,122.7,0.723,2.19,1.65,-,906993,1110239422.0,122.782,51072016825,51072016825,1.113052,沪A,2025-09-02 16:11:54,2025-09-02
123224,宇邦转债,0.59,128.678,132.041,127.398,127.92,0.758,30.17,3.41,-,85932,111207923.662,127.92,366535294,366535294,0.123224,深A,2025-09-02 15:34:42,2025-09-02
110067,华安转债,0.58,131.689,132.166,129.0,131.0,0.759,5.97,1.23,-,167158,218484723.0,130.93,3686206883,3686206883,1.110067,沪A,2025-09-02 16:12:01,2025-09-02
113682,益丰转债,0.57,120.998,121.4,118.797,119.9,0.691,3.74,1.13,-,67191,80585747.0,120.307,2174642605,2174642605,1.113682,沪A,2025-09-02 16:11:38,2025-09-02
123085,万顺转2,0.57,134.881,139.998,134.121,137.975,0.768,89.65,2.21,-,480940,660442753.303,134.113,723579780,723579780,0.123085,深A,2025-09-02 15:34:54,2025-09-02
123162,东杰转债,0.57,302.5,322.664,290.63,307.8,1.72,2407.63,1.42,-,2219875,6824878532.672,300.78,278909840,278909840,0.123162,深A,2025-09-02 15:34:24,2025-09-02
113692,保隆转债,0.48,128.509,129.799,126.001,128.002,0.62,8.58,0.79,-,119196,152157417.0,127.889,1786131298,1786131298,1.113692,沪A,2025-09-02 16:12:00,2025-09-02
123188,水羊转债,0.43,181.297,184.2,175.782,181.148,0.785,44.69,0.43,-,300467,541799365.975,180.512,1218889826,1218889826,0.123188,深A,2025-09-02 15:34:39,2025-09-02
118058,微导转债,0.41,219.506,245.452,214.0,215.0,0.89,149.93,1.67,-,1754161,4085149445.0,218.616,2568220200,2568220200,1.118058,沪A,2025-09-02 16:11:49,2025-09-02
110073,国投转债,0.4,121.078,121.442,118.906,120.798,0.48,2.58,0.87,-,206197,247620212.0,120.598,9685219312,9685219312,1.110073,沪A,2025-09-02 16:11:41,2025-09-02
110086,精工转债,0.4,115.592,116.365,113.137,115.147,0.46,6.95,1.87,-,139072,160043761.0,115.132,2311748682,2311748682,1.110086,沪A,2025-09-02 16:11:46,2025-09-02
128119,龙大转债,0.38,115.637,115.807,114.41,115.3,0.437,5.16,1.36,-,48796,56136804.626,115.2,1093981063,1093981063,0.128119,深A,2025-09-02 15:34:36,2025-09-02
123072,乐歌转债,0.37,129.48,129.758,128.704,129.149,0.48,7.74,0.61,-,10975,14177876.27,129.0,183614034,183614034,0.123072,深A,2025-09-02 15:34:51,2025-09-02
123180,浙矿转债,0.34,119.0,119.067,117.6,118.65,0.402,4.02,0.65,-,12865,15222995.136,118.598,380698017,380698017,0.123180,深A,2025-09-02 15:34:36,2025-09-02
