商品,日期,总库存,增持/减持,总价值,单价
黄金,2009-11-13,1113.83,-0.61,39529246475.82,35489479.072946504
黄金,2009-11-18,1117.49,3.66,41273705188.14,36934294.88240611
黄金,2009-11-23,1121.46,3.97,42157031716.92,37591204.070515215
黄金,2009-11-24,1122.37,0.91,41965433451.74,37390017.063659936
黄金,2009-11-25,1127.86,5.49,42768551224.69,37920088.68537762
黄金,2009-11-30,1129.99,2.13,42701854984.1,37789586.61943911
黄金,2009-12-01,1130.6,0.61,43333294332.02,38327697.09182735
黄金,2009-12-02,1131.21,0.61,44083583453.79,38970291.505370356
黄金,2009-12-03,1131.49,0.28,43970413003.97,38860628.90875748
黄金,2009-12-04,1129.97,-1.52,43238599590.44,38265263.317114614
黄金,2009-12-08,1116.25,-13.72,41150594347.54,36865034.12993505
黄金,2009-12-14,1116.55,0.3,40333513788.32,36123338.66671444
黄金,2009-12-16,1120.51,3.96,40971157926.36,36564740.989692196
黄金,2009-12-18,1126.61,6.1,39997931907.33,35502908.643922925
黄金,2009-12-21,1132.71,6.1,40249524731.75,35533830.134588726
黄金,2009-12-29,1133.62,0.91,40296738289.53,35546954.26115453
黄金,2010-01-04,1128.75,-4.87,40683190567.2,36042693.747242525
黄金,2010-01-06,1123.87,-4.88,40813600746.24,36315232.85276767
黄金,2010-01-07,1123.5,-0.37,40822186753.92,36334834.671935916
黄金,2010-01-08,1119.54,-3.96,40551788106.31,36221830.489585005
黄金,2010-01-12,1115.88,-3.66,41296490731.86,37008003.30847403
黄金,2010-01-14,1113.75,-2.13,40751134811.35,36589122.16507295
黄金,2010-01-15,1112.84,-0.91,40350502616.23,36259033.29879408
黄金,2010-01-19,1111.92,-0.92,40494322063.98,36418377.278922945
黄金,2010-02-03,1110.34,-1.58,39809648342.42,35853565.88290074
黄金,2010-02-04,1104.55,-5.79,38465261690.19,34824373.44637183
黄金,2010-02-05,1106.38,1.83,37630344183.06,34012133.42889423
黄金,2010-02-16,1109.42,3.04,39771403560.46,35848825.11624092
黄金,2010-02-19,1107.6,-1.82,39615531568.87,35767002.138741426
黄金,2010-02-22,1107.9,0.3,39714176499.78,35846354.81521798
黄金,2010-02-23,1106.99,-0.91,39387353807.48,35580586.82325947
黄金,2010-03-02,1111.56,4.57,40243822809.01,36204813.783340536
黄金,2010-03-03,1115.51,3.95,40756568544.64,36536264.61855116
黄金,2010-03-05,1116.12,0.61,40724108742.87,36487213.51007957
黄金,2010-03-10,1115.51,-0.61,40179626514.93,36019064.38752678
黄金,2010-03-23,1120.08,4.57,39654298544.18,35403094.90766731
黄金,2010-03-25,1124.65,4.57,39507851878.69,35129019.58715156
黄金,2010-03-29,1129.82,5.17,40214730739.59,35593927.12077145
黄金,2010-04-07,1130.74,0.92,41497454562.65,36699377.89646603
黄金,2010-04-08,1140.43,9.69,42085974381.94,36903601.60811273
黄金,2010-04-09,1141.04,0.61,42273072250.84,37047844.291909136
黄金,2010-04-22,1140.13,-0.91,41545924840.04,36439638.32198083
黄金,2010-04-26,1146.22,6.09,42530692503.05,37105173.96577446
黄金,2010-04-27,1146.83,0.61,42368468923.17,36943983.78414412
黄金,2010-04-28,1152.91,6.08,43019277635.68,37313647.757136285
黄金,2010-04-29,1159.0,6.09,43460318860.76,37498118.08521139
黄金,2010-05-05,1166.0,7.0,43654446872.25,37439491.31410806
黄金,2010-05-06,1185.79,19.79,45167038958.17,38090251.18964572
黄金,2010-05-07,1188.5,2.71,45932303552.26,38647289.48444258
黄金,2010-05-10,1192.15,3.65,45851585716.6,38461255.47674369
黄金,2010-05-12,1209.5,17.35,48112293893.59,39778663.822728395
黄金,2010-05-14,1214.06,4.56,48253849630.33,39745852.45402204
黄金,2010-05-17,1217.11,3.05,48353691438.37,39728283.75279967
黄金,2010-05-19,1220.15,3.04,46865205603.48,38409380.488857925
黄金,2010-05-24,1236.89,16.74,47187598227.52,38150197.857141696
黄金,2010-05-25,1267.32,30.43,48806853742.68,38511862.62560364
黄金,2010-05-26,1267.63,0.31,49378423890.97,38953341.18865126
黄金,2010-05-27,1267.93,0.3,49348976260.01,38920899.62380415
黄金,2010-06-01,1268.23,0.3,50041100299.15,39457433.035924084
黄金,2010-06-02,1268.54,0.31,49532563137.38,39046906.78841818
黄金,2010-06-03,1289.84,21.3,50364091680.77,39046774.54627706
黄金,2010-06-04,1286.36,-3.48,49768903833.04,38689716.59025468
黄金,2010-06-08,1298.53,12.17,52011975929.26,40054504.654694155
黄金,2010-06-10,1306.14,7.61,51118762775.85,39137276.843102574
黄金,2010-06-17,1307.96,1.82,52342705964.6,40018583.110033944
黄金,2010-06-22,1313.13,5.17,52166875926.99,39727122.16382993
黄金,2010-06-24,1316.18,3.05,52297209895.49,39734086.4437159
黄金,2010-06-29,1320.44,4.26,52389291963.35,39675632.33721335
黄金,2010-07-01,1319.22,-1.22,52318637302.19,39658766.014910325
黄金,2010-07-02,1318.91,-0.31,50927866746.08,38613602.70684125
黄金,2010-07-06,1316.48,-2.43,50556512272.66,38402795.540122144
黄金,2010-07-08,1316.04,-0.44,50491916422.65,38366551.48981034
黄金,2010-07-09,1314.51,-1.53,51077508133.97,38856690.42758899
黄金,2010-07-12,1314.82,0.31,50950264337.6,38750752.450981885
黄金,2010-07-15,1314.21,-0.61,51030639131.82,38829897.148720525
黄金,2010-07-20,1308.13,-6.08,49740213569.92,38023907.08103934
黄金,2010-07-22,1302.05,-6.08,50198490330.2,38553427.54133866
黄金,2010-07-26,1301.74,-0.31,49514944898.25,38037507.411810346
黄金,2010-07-27,1300.83,-0.91,48831439202.74,37538678.538117975
黄金,2010-07-28,1282.28,-18.55,47680813932.58,37184401.17024363
黄金,2010-08-04,1281.83,-0.45,49429218865.05,38561446.420391165
黄金,2010-08-05,1282.75,0.92,49175169896.84,38335739.541485086
黄金,2010-08-11,1285.79,3.04,49825893057.04,38751190.36315417
黄金,2010-08-12,1286.7,0.91,50170962399.42,38991965.80354395
黄金,2010-08-17,1294.6,7.9,51017587850.38,39407993.086961225
黄金,2010-08-18,1295.52,0.92,50719768079.86,39150123.564175
黄金,2010-08-19,1299.47,3.95,51521560322.76,39648133.71817741
黄金,2010-08-24,1297.95,-1.52,50978576790.4,39276225.42501637
黄金,2010-08-27,1298.56,0.61,51543517389.54,39692826.969520085
黄金,2010-08-31,1302.51,3.95,52158816986.23,40044849.54912438
黄金,2010-09-01,1304.03,1.52,52240097915.31,40060503.14433717
黄金,2010-09-02,1294.91,-9.12,51957307727.36,40124261.70726923
黄金,2010-09-03,1294.44,-0.47,51623681173.25,39881092.34360032
黄金,2010-09-09,1293.53,-0.91,52186923265.19,40344578.99328968
黄金,2010-09-13,1292.62,-0.91,51680320949.32,39981062.454023615
黄金,2010-09-14,1298.7,6.08,52830988670.99,40679901.956564255
黄金,2010-09-15,1294.75,-3.95,52732083379.1,40727617.97960996
黄金,2010-09-17,1300.83,6.08,53271303142.26,40951779.35799451
黄金,2010-09-20,1304.47,3.64,53639123768.99,41119476.6985749
黄金,2010-09-21,1304.17,-0.3,53447833829.94,40982259.851047024
黄金,2010-09-23,1301.43,-2.74,53993537870.78,41487854.030397326
黄金,2010-09-24,1300.52,-0.91,54216438209.96,41688277.15833666
黄金,2010-09-28,1305.69,5.17,54303562255.15,41589935.019146964
黄金,2010-09-30,1304.78,-0.91,54809778373.11,42006911.79594261
黄金,2010-10-01,1302.34,-2.44,55094325735.52,42304103.180060506
黄金,2010-10-04,1301.91,-0.43,54977368547.01,42228240.46747471
黄金,2010-10-07,1288.54,-13.37,55715860693.72,43239527.44479799
黄金,2010-10-08,1288.24,-0.3,55557147801.58,43126395.548640005
黄金,2010-10-11,1287.33,-0.91,55929887802.16,43446426.1705701
黄金,2010-10-13,1285.2,-2.13,56414720912.38,43895674.53499844
黄金,2010-10-14,1304.34,19.14,57579511867.65,44144557.2992088
黄金,2010-10-15,1301.91,-2.43,57230878287.57,43959166.36908081
黄金,2010-10-18,1301.0,-0.91,57178463421.06,43949625.996202916
黄金,2010-10-19,1300.09,-0.91,55956955474.72,43040832.15371244
黄金,2010-10-20,1299.18,-0.91,55917102175.26,43040304.01888884
黄金,2010-10-21,1298.27,-0.91,56065080065.77,43184453.207553126
黄金,2010-10-28,1293.1,-5.17,55421997703.7,42859792.51697471
黄金,2010-11-02,1292.19,-0.91,56106892567.98,43420002.14208437
黄金,2010-11-05,1291.77,-0.42,57953777276.36,44863851.36391153
黄金,2010-11-08,1294.2,2.43,57769641705.14,44637337.1234276
黄金,2010-11-09,1292.98,-1.22,59065796408.55,45681910.32231744
黄金,2010-11-10,1291.77,-1.21,57742937627.77,44700633.725640014
黄金,2010-11-11,1290.86,-0.91,58033579295.37,44957299.23877881
黄金,2010-11-18,1286.3,-4.56,55828954074.18,43402747.472735755
黄金,2010-11-19,1289.34,3.04,55638938561.25,43153038.42372842
黄金,2010-11-22,1285.08,-4.26,56032002598.59,43601956.76424036
黄金,2010-11-29,1286.6,1.52,56114591232.19,43614636.43105084
黄金,2010-12-01,1293.89,7.29,57616933543.91,44530009.153722495
黄金,2010-12-02,1298.45,4.56,57965334918.04,44641946.10346182
黄金,2010-12-03,1298.03,-0.42,58570015312.92,45122235.474465154
黄金,2010-12-07,1297.73,-0.3,59242164335.36,45650608.6284204
黄金,2010-12-08,1295.3,-2.43,57693862723.43,44540926.98481433
黄金,2010-12-09,1293.78,-1.52,57864770632.29,44725355.64956175
黄金,2010-12-10,1289.83,-3.95,57024053886.22,44210519.12749743
黄金,2010-12-14,1286.79,-3.04,57683676732.37,44827576.16423038
黄金,2010-12-15,1286.19,-0.6,57418043896.01,44641961.060193285
黄金,2010-12-16,1283.76,-2.43,56246156366.34,43813607.19008226
黄金,2010-12-17,1298.94,15.18,57140542843.62,43990132.60321493
黄金,2010-12-21,1298.03,-0.91,57703075351.08,44454346.47202299
黄金,2010-12-22,1288.62,-9.41,57449637121.81,44582295.10779749
黄金,2010-12-23,1284.97,-3.65,56728809845.44,44147964.42363635
黄金,2010-12-28,1284.06,-0.91,56974451221.59,44370552.17169759
黄金,2010-12-30,1280.72,-3.34,57854361055.93,45173309.58830189
黄金,2011-01-04,1276.47,-4.25,56961453600.36,44624200.8040612
黄金,2011-01-05,1272.68,-3.79,55972646803.36,43980141.75076217
黄金,2011-01-07,1271.16,-1.52,55863791250.72,43947096.55017464
黄金,2011-01-10,1272.68,1.52,55979810386.01,43985770.48905459
黄金,2011-01-11,1271.47,-1.21,56160832971.0,44170002.415314555
黄金,2011-01-13,1265.09,-6.38,56183048736.99,44410317.63510106
黄金,2011-01-14,1259.33,-5.76,55339184326.3,43943354.264807485
黄金,2011-01-18,1256.9,-2.43,55331061800.16,44021848.83456122
黄金,2011-01-19,1251.43,-5.47,55190474116.29,44101926.6888999
黄金,2011-01-21,1271.77,20.34,54921017675.16,43184709.24393562
黄金,2011-01-24,1260.84,-10.93,54426971453.54,43167230.93615368
黄金,2011-01-25,1229.58,-31.26,52325428058.58,42555529.578051046
黄金,2011-01-27,1226.55,-3.03,52609143059.0,42891967.76242306
黄金,2011-01-28,1224.12,-2.43,51894370566.81,42393205.37758553
黄金,2011-01-31,1227.15,3.03,52336996928.51,42649225.38280569
黄金,2011-02-03,1229.28,2.13,52465427153.14,42679802.12249447
黄金,2011-02-04,1228.86,-0.42,53531947974.0,43562283.721497975
黄金,2011-02-08,1228.56,-0.3,53852125757.16,43833533.37009182
黄金,2011-02-09,1226.44,-2.12,53817558934.99,43881118.46889371
黄金,2011-02-10,1225.53,-0.91,53314049048.55,43502851.05101467
黄金,2011-02-15,1224.01,-1.52,54012473769.98,44127477.52876202
黄金,2011-02-18,1223.1,-0.91,54393245857.75,44471626.07942932
黄金,2011-02-22,1218.24,-4.86,54860336577.81,45032453.849660166
黄金,2011-02-24,1211.57,-6.67,54967460503.08,45368786.37064306
黄金,2011-02-28,1210.96,-0.61,54918058337.63,45350844.2373241
黄金,2011-03-03,1210.62,-0.34,55325036723.82,45699754.443029195
黄金,2011-03-07,1217.3,6.68,56253831093.39,46211970.01017827
黄金,2011-03-11,1215.48,-1.82,55151222698.7,45374027.2967881
黄金,2011-03-14,1213.65,-1.83,55486271947.86,45718511.88387097
黄金,2011-03-15,1212.74,-0.91,54596005689.26,45018722.63573396
黄金,2011-03-16,1217.3,4.56,54858999101.12,45066129.22132589
黄金,2011-03-18,1226.4,9.1,55977729342.36,45643941.08150685
黄金,2011-03-21,1215.78,-10.62,55960245131.19,46028265.91257465
黄金,2011-03-22,1214.87,-0.91,55683382619.69,45834848.68314306
黄金,2011-03-24,1213.96,-0.91,56460057054.12,46508992.92737817
黄金,2011-03-28,1211.84,-2.12,55189981917.08,45542300.895398736
黄金,2011-03-31,1211.23,-0.61,56017247422.78,46248233.13720763
黄金,2011-04-05,1212.75,1.52,55869916371.25,46068782.825190686
黄金,2011-04-06,1205.47,-7.28,56619016726.38,46968416.24128348
黄金,2011-04-07,1217.21,11.74,57110134479.66,46918883.74204944
黄金,2011-04-12,1216.3,-0.91,56712353938.0,46626945.60388062
黄金,2011-04-13,1212.96,-3.34,56829146900.14,46851624.8682067
黄金,2011-04-15,1231.16,18.2,58442495941.14,47469456.39976932
黄金,2011-04-19,1230.25,-0.91,58940592087.1,47909442.86697826
黄金,2011-04-21,1229.64,-0.61,59443939262.66,48342554.94507335
黄金,2011-05-03,1224.49,-5.15,60613906486.77,49501348.71397071
黄金,2011-05-04,1219.94,-4.55,60417442186.78,49524929.2479794
黄金,2011-05-05,1208.42,-11.52,58680421117.28,48559624.2343556
黄金,2011-05-06,1205.39,-3.03,57583017941.9,47771275.63850704
黄金,2011-05-09,1201.95,-3.44,58035405362.86,48284375.69188402
黄金,2011-05-11,1201.04,-0.91,58221893790.34,48476232.09080464
黄金,2011-05-12,1193.16,-7.88,57129414755.57,47880765.995817825
黄金,2011-05-13,1192.25,-0.91,57708124478.59,48402704.53226253
黄金,2011-05-18,1191.34,-0.91,57306651050.28,48102683.57503316
黄金,2011-05-20,1201.95,10.61,57593678668.95,47916867.31473854
黄金,2011-05-23,1209.53,7.58,58723026959.21,48550285.61442048
黄金,2011-05-24,1214.08,4.55,59587251642.35,49080169.05175112
黄金,2011-05-27,1213.17,-0.91,59774677267.92,49271476.60090506
黄金,2011-05-31,1210.74,-2.43,59788784473.86,49382018.00044601
黄金,2011-06-01,1212.87,2.13,59785707149.22,49292757.79697742
黄金,2011-06-08,1211.57,-1.3,59892124123.32,49433482.27780484
黄金,2011-06-10,1200.96,-10.61,59038175168.53,49159151.985519916
黄金,2011-06-13,1200.05,-0.91,58875785202.17,49061110.122219905
黄金,2011-06-17,1209.14,9.09,59756671340.14,49420804.323850006
黄金,2011-06-29,1208.23,-0.91,58412323107.67,48345367.27913559
黄金,2011-07-01,1205.81,-2.42,57470000538.8,47660908.881830476
黄金,2011-07-08,1205.41,-0.4,59733438304.25,49554457.24214167
黄金,2011-07-12,1225.41,20.0,61076403342.23,49841606.762006186
黄金,2011-07-15,1236.01,10.6,63053414426.53,51013676.60984135
黄金,2011-07-18,1249.34,13.33,64213481002.67,51397922.90543007
黄金,2011-07-19,1246.01,-3.33,64121580210.79,51461529.370382264
黄金,2011-07-21,1242.68,-3.33,63948653675.75,51460274.30694145
黄金,2011-07-22,1241.77,-0.91,63941096777.12,51491900.09190108
黄金,2011-07-27,1244.8,3.03,65014090576.98,52228543.20130142
黄金,2011-07-28,1262.97,18.17,65495975965.17,51858694.95330055
黄金,2011-07-29,1263.58,0.61,66136059466.4,52340223.38625176
黄金,2011-08-02,1281.75,18.17,67465906406.61,52635776.40461089
黄金,2011-08-03,1286.3,4.55,69007098493.89,53647748.18774003
黄金,2011-08-08,1309.92,23.62,71271467987.54,54409023.44230181
黄金,2011-08-09,1296.9,-13.02,72354697364.73,55790498.39211195
黄金,2011-08-10,1296.52,-0.38,73854964599.14,56963999.474855766
黄金,2011-08-11,1272.89,-23.63,72017123918.29,56577649.22207731
黄金,2011-08-12,1260.17,-12.72,70324146399.17,55805285.317988835
黄金,2011-08-16,1262.9,2.73,72361240659.64,57297680.46531
黄金,2011-08-17,1271.98,9.08,73187865266.65,57538534.620552205
黄金,2011-08-18,1286.83,14.85,75447775899.29,58630725.036943495
黄金,2011-08-19,1290.76,3.93,76673809508.35,59402065.06891289
黄金,2011-08-22,1284.4,-6.36,77511602759.04,60348491.71522889
黄金,2011-08-23,1259.57,-24.83,75950980961.26,60299134.59455211
黄金,2011-08-24,1232.31,-27.26,70106546960.37,56890349.79864644
黄金,2011-08-26,1230.8,-1.51,70731139466.58,57467614.1262431
黄金,2011-08-30,1232.31,1.51,72281006961.78,58654889.5665701
黄金,2011-09-08,1231.41,-0.9,73408179821.38,59613110.02946216
黄金,2011-09-09,1241.92,10.51,73897713175.08,59502796.617398866
黄金,2011-09-13,1241.31,-0.61,72621266207.79,58503730.90347294
黄金,2011-09-16,1251.91,10.6,72192471522.84,57665863.77841857
黄金,2011-09-20,1252.21,0.3,72408066281.23,57824219.80436987
黄金,2011-09-26,1246.76,-5.45,64031397228.12,51358238.3362636
黄金,2011-09-27,1241.92,-4.84,66217485243.27,53318639.882818535
黄金,2011-09-29,1231.93,-9.99,63861282038.44,51838401.56375768
黄金,2011-10-03,1232.23,0.3,65557901756.66,53202650.28173312
黄金,2011-10-04,1229.51,-2.72,64720418048.05,52639196.141592994
黄金,2011-10-10,1227.99,-1.52,65544524612.3,53375454.69612945
黄金,2011-10-13,1227.51,-0.48,65344961693.56,53233751.00289203
黄金,2011-10-24,1233.56,6.05,65500726877.14,53098938.74407406
黄金,2011-10-25,1244.16,10.6,66222589868.03,53226747.25761156
黄金,2011-10-27,1243.55,-0.61,68667711412.65,55219099.684491985
黄金,2011-11-04,1245.06,1.51,69986144888.43,56211062.02787817
黄金,2011-11-07,1255.65,10.59,71911603075.94,57270420.16162147
黄金,2011-11-08,1264.13,8.48,72924586482.03,57687568.90670263
黄金,2011-11-09,1267.15,3.02,72650277354.89,57333604.825703345
黄金,2011-11-10,1268.67,1.52,71594183614.08,56432471.49698503
黄金,2011-11-14,1268.28,-0.39,72406799625.95,57090547.53362822
黄金,2011-11-16,1277.36,9.08,72102146730.26,56446222.46685351
黄金,2011-11-17,1289.46,12.1,72224952935.91,56011782.4018659
黄金,2011-11-18,1293.09,3.63,71450583605.85,55255692.64772754
黄金,2011-11-21,1291.27,-1.82,70642156726.13,54707502.47905551
黄金,2011-11-22,1297.32,6.05,70847360778.48,54610551.582092315
黄金,2011-11-30,1298.53,1.21,72869465142.49,56116889.97750534
黄金,2011-12-01,1297.93,-0.6,73085080689.02,56308954.01833689
黄金,2011-12-07,1295.81,-2.12,72273637041.64,55774872.11986326
黄金,2011-12-09,1295.4,-0.41,71168045704.04,54939050.257866286
黄金,2011-12-12,1294.8,-0.6,69071861155.17,53345583.221478224
黄金,2011-12-15,1279.98,-14.82,64760375623.95,50594834.00049219
黄金,2011-12-21,1267.88,-12.1,65529809105.18,51684551.46005931
黄金,2011-12-22,1254.57,-13.31,64780620752.6,51635716.42283811
黄金,2012-01-11,1254.16,-0.41,65895926430.52,52541881.761912346
黄金,2012-01-17,1255.67,1.51,66839003007.06,53229752.249444515
黄金,2012-01-23,1250.53,-5.14,67344983810.84,53853153.31166785
黄金,2012-01-25,1259.6,9.07,66799427606.68,53032254.37176882
黄金,2012-01-26,1261.11,1.51,70000898214.51,55507369.075267024
黄金,2012-01-27,1271.09,9.98,70513224606.52,55474612.031028494
黄金,2012-02-02,1277.14,6.05,71870620610.85,56274661.0480057
黄金,2012-02-09,1278.34,1.2,71809945518.66,56174371.073939644
黄金,2012-02-10,1278.65,0.31,70325658877.69,54999928.735533565
黄金,2012-02-14,1278.26,-0.39,70754228534.78,55351985.1476069
黄金,2012-02-16,1281.28,3.02,70549272793.62,55061557.81220342
黄金,2012-02-21,1281.59,0.31,72004175950.96,56183472.054994196
黄金,2012-02-23,1282.8,1.21,73266582467.61,57114579.41036015
黄金,2012-02-24,1284.61,1.81,73390036951.54,57130208.352371536
黄金,2012-02-29,1293.68,9.07,73592223807.13,56885956.19251283
黄金,2012-03-13,1293.27,-0.41,70254778115.43,54323364.89320095
黄金,2012-03-20,1290.25,-3.02,68706042954.09,53250178.61196667
黄金,2012-03-22,1282.69,-7.56,67425862970.49,52565984.74338304
黄金,2012-03-26,1288.74,6.05,69594770327.9,54002180.67872495
黄金,2012-03-27,1286.62,-2.12,69965807277.91,54379542.73826772
黄金,2012-04-10,1286.17,-0.45,67969796016.77,52846665.69486926
黄金,2012-04-23,1281.94,-4.23,67118365024.39,52356869.295279026
黄金,2012-04-27,1284.36,2.42,68666554258.66,53463635.0078327
黄金,2012-04-30,1278.31,-6.05,67837795261.04,53068344.34608194
黄金,2012-05-01,1274.09,-4.22,68134861052.16,53477274.80174871
黄金,2012-05-07,1274.99,0.9,67348822751.58,52823020.37786963
黄金,2012-05-10,1277.11,2.12,65600415285.36,51366299.915715955
黄金,2012-05-16,1276.6,-0.51,63543181223.3,49775326.040498205
黄金,2012-05-17,1278.71,2.11,63873827805.04,49951769.990881436
黄金,2012-05-18,1282.94,4.23,65548614661.31,51092502.113356814
黄金,2012-05-22,1265.43,-17.51,64366030329.41,50864947.35339766
黄金,2012-05-23,1268.15,2.72,63137727037.44,49787270.46283168
黄金,2012-05-24,1270.26,2.11,64038665122.22,50413824.82501221
黄金,2012-06-01,1273.88,3.62,65751623835.55,51615241.49492103
黄金,2012-06-06,1274.79,0.91,66983367388.28,52544628.83163501
黄金,2012-06-12,1274.37,-0.42,65688052724.44,51545510.899063855
黄金,2012-06-14,1277.39,3.02,66252918781.43,51865850.50879528
黄金,2012-06-18,1281.62,4.23,66551629164.24,51927739.2395874
黄金,2012-06-29,1279.51,-2.11,65734737787.06,51374930.86186118
黄金,2012-07-06,1279.08,-0.43,65256619163.8,51018403.199018046
黄金,2012-07-09,1275.46,-3.62,64987696224.58,50952359.32493375
黄金,2012-07-10,1271.24,-4.22,65190623676.0,51281129.980176836
黄金,2012-07-12,1269.73,-1.51,63519742341.02,50026180.63763162
黄金,2012-07-16,1266.11,-3.62,64699393011.45,51100925.67900893
黄金,2012-07-19,1257.05,-9.06,64002219520.48,50914617.1755141
黄金,2012-07-20,1254.64,-2.41,63565972463.21,50664710.5649509
黄金,2012-07-25,1252.53,-2.11,64452136393.12,51457559.01504954
黄金,2012-07-27,1248.61,-3.92,64941300859.0,52010876.78218179
黄金,2012-07-31,1251.92,3.31,65262067469.65,52129582.9363298
黄金,2012-08-03,1254.94,3.02,64610333008.92,51484798.48352909
黄金,2012-08-10,1258.15,3.21,65459473306.63,52028353.778667085
黄金,2012-08-16,1263.58,5.43,65168987766.06,51574880.7088273
黄金,2012-08-17,1274.74,11.16,66164105540.61,51904000.455473274
黄金,2012-08-21,1278.96,4.22,67398152701.61,52697623.617321886
黄金,2012-08-22,1281.98,3.02,67659450898.13,52777306.1187616
黄金,2012-08-23,1286.5,4.52,68859227931.9,53524467.88332685
黄金,2012-08-28,1289.52,3.02,69130954917.13,53609835.37838111
黄金,2012-09-04,1293.14,3.62,70525454209.46,54538142.97714091
黄金,2012-09-12,1289.42,-3.72,71996966574.93,55836706.872027725
黄金,2012-09-13,1292.43,3.01,72008769822.87,55715798.784359686
黄金,2012-09-14,1301.48,9.05,74280007904.02,57073491.64337524
黄金,2012-09-18,1303.29,1.81,74128635583.17,56878082.071657114
黄金,2012-09-19,1305.4,2.11,74132496237.19,56789103.904695876
黄金,2012-09-20,1308.41,3.01,73955922291.8,56523507.380561136
黄金,2012-09-21,1317.76,9.35,75585149725.4,57358813.23260684
黄金,2012-09-24,1326.81,9.05,75163192638.45,56649552.41402311
黄金,2012-09-25,1331.33,4.52,75803893441.72,56938470.13266433
黄金,2012-09-26,1320.78,-10.55,74066093454.96,56077540.131558634
黄金,2012-10-01,1322.59,1.81,75960025711.56,57432783.94026872
黄金,2012-10-03,1324.4,1.81,75561982869.74,57053747.2589399
黄金,2012-10-04,1333.44,9.04,76784773291.37,57583973.25066744
黄金,2012-10-08,1340.52,7.08,76428784679.03,57014281.53181601
黄金,2012-10-15,1333.89,-6.63,74436576484.18,55804134.137132734
黄金,2012-10-19,1334.19,0.3,74493019219.15,55833891.13930549
黄金,2012-10-22,1336.9,2.71,74201507381.32,55502660.91803426
黄金,2012-10-26,1336.3,-0.6,73702957603.51,55154499.441375434
黄金,2012-11-05,1332.38,-3.92,72086567425.32,54103609.64988967
黄金,2012-11-06,1334.49,2.11,72521752497.25,54344170.80476437
黄金,2012-11-07,1337.21,2.72,73710981765.66,55122966.29972854
黄金,2012-11-08,1339.62,2.41,73918506552.89,55178712.286237895
黄金,2012-11-09,1338.71,-0.91,74782395223.22,55861534.778421015
黄金,2012-11-14,1336.3,-2.41,74106532724.05,55456508.81093318
黄金,2012-11-15,1339.62,3.32,73611301419.07,54949389.69190518
黄金,2012-11-16,1342.63,3.01,73927254789.6,55061524.61184392
黄金,2012-11-19,1342.2,-0.43,74658653247.28,55624089.738697655
黄金,2012-11-27,1345.81,3.61,75534752022.84,56125866.223939486
黄金,2012-11-28,1347.02,1.21,73945078816.35,54895308.76776143
黄金,2012-11-30,1348.83,1.81,74823307085.92,55472748.297354005
黄金,2012-12-04,1351.24,2.41,73726517141.37,54562118.6031867
黄金,2012-12-05,1351.54,0.3,73579206708.59,54441012.99894194
黄金,2012-12-07,1353.35,1.81,74002379642.15,54680887.90198396
黄金,2012-12-11,1351.42,-1.93,74286157252.72,54968963.943644464
黄金,2012-12-17,1350.52,-0.9,73612875345.04,54507060.49894855
黄金,2012-12-21,1350.82,0.3,71704342266.9,53082085.153388314
黄金,2013-01-02,1349.92,-0.9,73480577641.65,54433283.18837412
黄金,2013-01-03,1340.28,-9.64,72340874457.66,53974448.96414182
黄金,2013-01-04,1342.09,1.81,71078470672.59,52961031.430522546
黄金,2013-01-07,1340.74,-1.35,70909680780.98,52888465.16176141
黄金,2013-01-08,1339.84,-0.9,71324184298.21,53233359.42964086
黄金,2013-01-10,1337.73,-2.11,72027544635.28,53843110.81853588
黄金,2013-01-15,1336.83,-0.9,72211361939.54,54016862.23344778
黄金,2013-01-16,1334.42,-2.41,71898067950.75,53879639.05723085
黄金,2013-01-17,1332.61,-1.81,71746346928.84,53838967.8366814
黄金,2013-01-22,1335.92,3.31,72586510829.8,54334474.2423199
黄金,2013-01-23,1334.11,-1.81,72476792814.32,54325949.74501354
黄金,2013-01-24,1331.71,-2.4,71520894656.11,53706058.11784097
黄金,2013-01-25,1329.9,-1.81,70952718638.63,53351920.17341905
黄金,2013-01-28,1328.09,-1.81,70704517615.74,53237745.6465601
黄金,2013-02-07,1329.9,1.81,71284629268.56,53601495.80311301
黄金,2013-02-08,1326.89,-3.01,71133054815.48,53608855.90778436
黄金,2013-02-13,1325.99,-0.9,70089555559.36,52858283.66681498
黄金,2013-02-14,1322.97,-3.02,69972101569.22,52890164.98425512
黄金,2013-02-19,1319.96,-3.01,68185782768.42,51657461.41430043
黄金,2013-02-20,1299.19,-20.77,66307315632.08,51037427.6526759
黄金,2013-02-21,1290.31,-8.88,65398890959.85,50684634.66907177
黄金,2013-02-22,1280.67,-9.64,64889199297.72,50668165.333551966
黄金,2013-02-25,1272.85,-7.82,64889386959.25,50979602.43489021
黄金,2013-02-26,1270.44,-2.41,64939460924.39,51115724.41389597
黄金,2013-02-27,1258.4,-12.04,64879370578.91,51557033.20002384
黄金,2013-02-28,1254.49,-3.91,64041598547.02,51049907.5696259
黄金,2013-03-01,1253.88,-0.61,63758194679.23,50848721.31243022
黄金,2013-03-04,1253.28,-0.6,63403125256.76,50589752.69433806
黄金,2013-03-05,1244.86,-8.42,63196013615.38,50765558.870379
黄金,2013-03-07,1243.05,-1.81,63092920474.61,50756542.75741925
